Source,Target,Type,Id,Label,Weight
9,21.08333333,Directed,122080,,1
44,16.08333333,Directed,122086,,1
33,20.83333333,Directed,122090,,1
33,20.91666667,Directed,122092,,1
21,2.98125,Directed,122099,,1
33,19.08333333,Directed,122104,,2
48,16.16666667,Directed,122139,,1
48,16.08333333,Directed,122140,,1
44,18.08333333,Directed,122152,,4
18,19.83333333,Directed,122180,,1
18,19.91666667,Directed,122182,,1
27,17.66666667,Directed,122211,,1
27,17.58333333,Directed,122212,,1
27,1.059830508,Directed,122213,,1
23,17.58333333,Directed,122218,,2
32,22.16666667,Directed,122223,,1
32,22.08333333,Directed,122224,,1
16,18.08333333,Directed,122230,,4
10,16.08333333,Directed,122254,,1
44,17.91666667,Directed,122272,,1
26,3.075219298,Directed,122279,,1
24,19.08333333,Directed,122284,,2
3,18.08333333,Directed,122290,,2
55,27.89973022,Directed,122297,,2
2,17.83333333,Directed,122300,,1
2,17.91666667,Directed,122302,,1
2,19.08333333,Directed,122308,,2
4,19.83333333,Directed,122324,,1
4,19.91666667,Directed,122326,,1
3,22.83333333,Directed,122330,,1
3,22.91666667,Directed,122332,,1
7,16.91666667,Directed,122338,,1
7,23.62807018,Directed,122339,,2
4,22.58333333,Directed,122350,,1
4,35.44210526,Directed,122351,,1
21,17.58333333,Directed,122374,,1
21,19.08333333,Directed,122380,,1
21,16.08333333,Directed,122386,,2
10,17.58333333,Directed,122392,,1
17,16.08333333,Directed,122410,,2
17,11.80120968,Directed,122411,,6
17,16.66666667,Directed,122415,,2
17,16.58333333,Directed,122416,,3
17,23.60241935,Directed,122417,,1
5,17.58333333,Directed,122446,,1
33,16.41666667,Directed,122452,,1
23,16.83333333,Directed,122462,,1
23,16.91666667,Directed,122464,,1
12,56,Directed,122466,,6
12,18.08333333,Directed,122470,,3
12,22.5,Directed,122474,,1
12,22.66666667,Directed,122475,,1
12,22.58333333,Directed,122476,,1
12,0.7620238095,Directed,122483,,1
12,17.58333333,Directed,122488,,1
33,16.66666667,Directed,122493,,1
33,16.58333333,Directed,122494,,1
33,17.2,Directed,122495,,1
4,19.58333333,Directed,122512,,3
4,8.245714286,Directed,122513,,1
32,30.75219298,Directed,122519,,1
23,16.08333333,Directed,122524,,1
31,19.66666667,Directed,122535,,2
31,19.58333333,Directed,122536,,2
33,8.348125,Directed,122549,,1
2,22.16666667,Directed,122553,,1
2,22.08333333,Directed,122554,,1
55,16.08333333,Directed,122566,,1
44,22.16666667,Directed,122589,,1
44,22.08333333,Directed,122590,,1
26,21.08333333,Directed,122596,,1
23,18.08333333,Directed,122608,,3
32,18.08333333,Directed,122614,,2
2,16.66666667,Directed,122625,,1
26,5.2875,Directed,122633,,1
26,19.08333333,Directed,122638,,2
43,18.08333333,Directed,122650,,1
26,16.08333333,Directed,122662,,3
43,19.16666667,Directed,122673,,2
43,19.08333333,Directed,122674,,3
28,16.16666667,Directed,122679,,1
28,28.15808824,Directed,122681,,2
2,17.66666667,Directed,122685,,1
2,17.58333333,Directed,122686,,1
12,8.165517241,Directed,122693,,1
10,19.83333333,Directed,122702,,1
10,19.91666667,Directed,122704,,1
43,16.08333333,Directed,122710,,1
10,13.18450704,Directed,122717,,2
27,101.9101563,Directed,122735,,2
4,16.16666667,Directed,122757,,1
4,16.08333333,Directed,122758,,2
45,17.58333333,Directed,122764,,1
23,10.51857143,Directed,122783,,1
45,19.16666667,Directed,122799,,1
45,19.08333333,Directed,122800,,3
45,17.08632075,Directed,122801,,6
25,18.08333333,Directed,122806,,4
25,17.64227273,Directed,122807,,1
31,17.83333333,Directed,122810,,1
26,23.62196078,Directed,122819,,2
33,11.16666667,Directed,122834,,1
33,11.33333333,Directed,122835,,1
45,16.41666667,Directed,122842,,1
25,17.83333333,Directed,122852,,2
25,17.91666667,Directed,122854,,2
25,44.10568182,Directed,122855,,6
31,19.08333333,Directed,122866,,4
42,18.16666667,Directed,122883,,1
7,17.58333333,Directed,122890,,1
51,16.08333333,Directed,122896,,1
35,19.33333333,Directed,122924,,1
35,19.41666667,Directed,122926,,1
44,15.38192488,Directed,122933,,2
7,7.583333333,Directed,122956,,4
5,39.56944444,Directed,122963,,1
5,3.956944444,Directed,122969,,1
3,6.083333333,Directed,122986,,4
36,33,Directed,122988,,1
36,6.083333333,Directed,122992,,1
52,6.916666667,Directed,122997,,2
33,7.583333333,Directed,123004,,6
10,6.083333333,Directed,123040,,1
36,6.916666667,Directed,123045,,1
17,7.333333333,Directed,123068,,1
17,7.416666667,Directed,123070,,2
1,7.416666667,Directed,123082,,1
16,6.916666667,Directed,123087,,5
52,7.583333333,Directed,123148,,1
42,6.083333333,Directed,123160,,4
31,6.083333333,Directed,123178,,2
49,15.4359375,Directed,123185,,1
57,7.583333333,Directed,123202,,1
21,6.583333333,Directed,123212,,3
29,7.583333333,Directed,123226,,3
7,6.083333333,Directed,123268,,6
16,7.583333333,Directed,123310,,1
14,7.416666667,Directed,123316,,1
18,8.833333333,Directed,123351,,1
33,6.083333333,Directed,123376,,5
7,7.416666667,Directed,123418,,1
3,8.666666667,Directed,123476,,2
3,8.833333333,Directed,123477,,2
3,19.82142857,Directed,123479,,2
12,7.416666667,Directed,123508,,3
24,6.083333333,Directed,123526,,1
56,7.583333333,Directed,123544,,7
2,6.083333333,Directed,123592,,3
35,7.416666667,Directed,123598,,2
44,6.083333333,Directed,123616,,1
42,30.75219298,Directed,123677,,1
43,7.583333333,Directed,123682,,1
21,7.583333333,Directed,123700,,4
25,6.083333333,Directed,123706,,2
16,7.416666667,Directed,123718,,1
47,6.166666667,Directed,123723,,1
47,6.083333333,Directed,123724,,3
31,7.583333333,Directed,123736,,2
23,17.08333333,Directed,123760,,1
8,15.83333333,Directed,123764,,1
8,15.91666667,Directed,123766,,1
19,12.58333333,Directed,123790,,7
1,12.66666667,Directed,123819,,13
1,20.16666667,Directed,123837,,1
1,20.08333333,Directed,123838,,1
14,20.16666667,Directed,123843,,2
14,20.08333333,Directed,123844,,2
14,27.79095146,Directed,123845,,1
28,9.263650485,Directed,123851,,1
27,27.79095146,Directed,123857,,3
28,46.31825243,Directed,123863,,1
28,27.79095146,Directed,123869,,1
50,17.08333333,Directed,123874,,1
50,8.028525641,Directed,123875,,1
46,14.08333333,Directed,123880,,2
3,13.41666667,Directed,123909,,4
3,21.33602431,Directed,123911,,3
8,14.08333333,Directed,123934,,1
5,17.91666667,Directed,123939,,1
5,17.83333333,Directed,123940,,1
5,5.935416667,Directed,123941,,1
33,41,Directed,123942,,1
33,23.16666667,Directed,123945,,1
33,23.08333333,Directed,123946,,1
33,21.17010309,Directed,123947,,1
37,12.58333333,Directed,123952,,8
26,12.58333333,Directed,123976,,6
33,17.08333333,Directed,123982,,2
45,36,Directed,123990,,1
45,14.08333333,Directed,123994,,9
45,11.44078947,Directed,123995,,1
37,17.41666667,Directed,124006,,3
34,18.66666667,Directed,124011,,1
34,18.58333333,Directed,124012,,2
6,12.91666667,Directed,124024,,2
1,14.16666667,Directed,124035,,1
1,14.08333333,Directed,124036,,4
1,12.91666667,Directed,124048,,3
1,17.91666667,Directed,124053,,1
6,17.08333333,Directed,124102,,1
38,12.58333333,Directed,124114,,3
41,12.91666667,Directed,124144,,1
41,20.16666667,Directed,124149,,2
41,20.08333333,Directed,124150,,2
40,12.58333333,Directed,124168,,8
35,17.08333333,Directed,124174,,2
35,29.42588235,Directed,124175,,1
39,12.58333333,Directed,124186,,2
9,17.08333333,Directed,124192,,17
7,14.08333333,Directed,124228,,5
40,20.16666667,Directed,124239,,1
40,20.08333333,Directed,124240,,1
42,17.08333333,Directed,124246,,2
42,12.70206186,Directed,124247,,1
42,12.58333333,Directed,124252,,13
18,14.08333333,Directed,124258,,1
16,14.16666667,Directed,124269,,2
29,12.91666667,Directed,124276,,1
52,18.83333333,Directed,124280,,1
52,18.91666667,Directed,124282,,1
52,21.83333333,Directed,124286,,1
52,21.91666667,Directed,124288,,1
42,18.91666667,Directed,124300,,3
31,14.08333333,Directed,124306,,2
49,12.58333333,Directed,124312,,17
21,14.08333333,Directed,124324,,2
21,5.259285714,Directed,124325,,1
9,20.08333333,Directed,124330,,9
39,20,Directed,124334,,1
39,20.16666667,Directed,124335,,1
39,20.08333333,Directed,124336,,1
39,11.46666667,Directed,124337,,1
34,14.08333333,Directed,124342,,7
5,12.58333333,Directed,124372,,3
7,21.83333333,Directed,124388,,1
7,21.91666667,Directed,124390,,1
7,73.33655172,Directed,124391,,1
41,14.16666667,Directed,124455,,1
41,14.08333333,Directed,124456,,1
41,12.58333333,Directed,124486,,3
42,12.91666667,Directed,124528,,1
29,15.66666667,Directed,124533,,1
29,15.58333333,Directed,124534,,1
29,14.08333333,Directed,124540,,2
33,18.58333333,Directed,124546,,1
23,18.58333333,Directed,124576,,1
21,9.9375,Directed,124583,,2
28,17.16666667,Directed,124587,,1
28,17.08333333,Directed,124588,,1
31,12.58333333,Directed,124594,,2
20,14.08333333,Directed,124606,,1
22,13.41666667,Directed,124617,,1
40,12.91666667,Directed,124636,,1
3,23.08333333,Directed,124642,,1
55,10.9728125,Directed,124649,,1
10,14.08333333,Directed,124690,,2
8,17.08333333,Directed,124714,,1
9,14.08333333,Directed,124732,,3
15,12.66666667,Directed,124737,,1
15,12.58333333,Directed,124738,,1
15,17.16666667,Directed,124743,,1
15,17.08333333,Directed,124744,,1
49,15.58333333,Directed,124762,,1
49,14.08333333,Directed,124768,,3
49,20.08333333,Directed,124780,,2
50,14.08333333,Directed,124798,,1
50,16.465,Directed,124799,,1
53,17.08333333,Directed,124816,,5
53,20.08333333,Directed,124822,,2
4,20.16666667,Directed,124839,,2
53,15.09780093,Directed,124889,,2
49,36,Directed,124944,,2
49,28.60197368,Directed,124949,,2
41,28.21901408,Directed,124961,,1
27,14.08333333,Directed,124978,,1
13,12.58333333,Directed,124984,,5
19,18.58333333,Directed,124990,,2
33,13.58333333,Directed,125024,,6
31,20.16666667,Directed,125061,,1
31,20.08333333,Directed,125062,,1
9,14.90625,Directed,125069,,1
33,20.08333333,Directed,125074,,1
33,19.875,Directed,125105,,1
40,14.08333333,Directed,125152,,1
30,12.58333333,Directed,125170,,2
35,18.58333333,Directed,125182,,1
9,5.48640625,Directed,125261,,1
35,12.66666667,Directed,125265,,1
23,14.08333333,Directed,125272,,3
25,20.08333333,Directed,125278,,1
25,5.299152542,Directed,125279,,1
16,17.91666667,Directed,125289,,1
18,17.08333333,Directed,125302,,2
18,52.38325123,Directed,125303,,2
18,21.91666667,Directed,125308,,1
4,14.08333333,Directed,125314,,5
24,17.08333333,Directed,125326,,2
31,44,Directed,125334,,1
31,15.37609649,Directed,125339,,1
32,20.08333333,Directed,125356,,2
2,17.08333333,Directed,125392,,1
2,35.44210526,Directed,125393,,1
21,55.65416667,Directed,125435,,2
4,17.08333333,Directed,125440,,3
17,12.66666667,Directed,125469,,2
17,12.58333333,Directed,125470,,4
46,12.66666667,Directed,125475,,1
46,12.58333333,Directed,125476,,1
46,23.60241935,Directed,125477,,1
32,23.08333333,Directed,125548,,1
32,7.948728814,Directed,125549,,1
25,14.16666667,Directed,125553,,4
25,14.08333333,Directed,125554,,5
35,14.08333333,Directed,125560,,2
2,21.83333333,Directed,125594,,2
2,21.91666667,Directed,125596,,2
55,17.08333333,Directed,125602,,2
32,17.08333333,Directed,125620,,1
2,18.58333333,Directed,125644,,1
26,20.08333333,Directed,125686,,2
43,20.16666667,Directed,125691,,4
43,20.08333333,Directed,125692,,4
28,14.16666667,Directed,125733,,1
17,27,Directed,125742,,1
17,44.04761905,Directed,125747,,2
3,22.31978417,Directed,125759,,3
26,18.91666667,Directed,125770,,1
45,15.91666667,Directed,125812,,1
18,8.6,Directed,125825,,1
33,6.88,Directed,125831,,1
43,17.53095238,Directed,125873,,1
24,22.14558824,Directed,125915,,2
31,21.66666667,Directed,125943,,1
31,21.58333333,Directed,125944,,1
31,5.273802817,Directed,125945,,2
4,11.60307018,Directed,125957,,1
51,17.08333333,Directed,125980,,1
45,20.08333333,Directed,125986,,4
24,12.58333333,Directed,125998,,2
9,2.166666667,Directed,126003,,1
9,2.083333333,Directed,126004,,1
19,6.916666667,Directed,126016,,10
27,6.916666667,Directed,126052,,4
36,6.583333333,Directed,126124,,3
8,6.916666667,Directed,126214,,3
47,6.833333333,Directed,126446,,1
47,6.916666667,Directed,126448,,1
57,6.583333333,Directed,126454,,4
34,6.916666667,Directed,126550,,4
21,131.4821429,Directed,126593,,1
13,6.916666667,Directed,126604,,8
33,4.471875,Directed,126815,,2
24,6.583333333,Directed,126850,,5
22,7.416666667,Directed,126855,,2
34,11.13083333,Directed,126959,,1
44,31,Directed,127098,,1
25,6.916666667,Directed,127126,,2
12,6.916666667,Directed,127138,,3
35,6.583333333,Directed,127180,,3
32,6.583333333,Directed,127264,,3
15,10.08333333,Directed,127324,,1
12,7.916666667,Directed,127360,,1
8,12.08333333,Directed,127366,,4
15,7.916666667,Directed,127372,,2
15,7.083333333,Directed,127384,,2
15,15.08333333,Directed,127396,,1
1,5.083333333,Directed,127420,,1
27,8.083333333,Directed,127438,,4
27,9.263650485,Directed,127445,,1
46,7.916666667,Directed,127462,,1
46,10.08333333,Directed,127468,,2
46,9.083333333,Directed,127474,,1
46,11.08333333,Directed,127480,,2
14,7.916666667,Directed,127486,,4
52,13.58333333,Directed,127498,,1
5,11.08333333,Directed,127504,,1
8,8.166666667,Directed,127521,,1
9,9.542686567,Directed,127529,,1
9,8.666666667,Directed,127533,,1
9,3.956944444,Directed,127535,,1
38,8.666666667,Directed,127539,,1
38,8.583333333,Directed,127540,,1
38,7.833333333,Directed,127544,,1
38,7.916666667,Directed,127546,,1
40,14.91666667,Directed,127552,,1
37,7.916666667,Directed,127558,,1
22,8.083333333,Directed,127564,,2
37,12.08333333,Directed,127594,,4
36,7.083333333,Directed,127600,,1
21,9.916666667,Directed,127623,,1
21,9.833333333,Directed,127624,,1
5,9.083333333,Directed,127630,,2
5,10.08333333,Directed,127648,,1
33,11.66666667,Directed,127665,,3
33,11.58333333,Directed,127666,,5
8,12.91666667,Directed,127707,,1
8,37,Directed,127734,,1
8,13.58333333,Directed,127738,,2
8,23.57078313,Directed,127739,,1
37,10.66666667,Directed,127749,,1
37,10.58333333,Directed,127750,,1
17,7.083333333,Directed,127762,,2
17,6.416666667,Directed,127768,,1
17,13.58333333,Directed,127774,,1
6,8.916666667,Directed,127780,,2
8,5.166666667,Directed,127785,,2
8,5.083333333,Directed,127786,,2
13,9.166666667,Directed,127803,,1
13,9.083333333,Directed,127804,,1
1,7.916666667,Directed,127816,,2
13,13.58333333,Directed,127834,,2
13,7.916666667,Directed,127840,,3
13,8.416666667,Directed,127852,,1
52,8.166666667,Directed,127869,,1
52,8.083333333,Directed,127870,,1
52,5.083333333,Directed,127876,,1
6,12.08333333,Directed,127888,,7
8,8.666666667,Directed,127893,,1
8,8.583333333,Directed,127894,,1
6,18.59982014,Directed,127907,,1
27,12.08333333,Directed,127924,,3
27,46.61324201,Directed,127925,,3
27,132.3378641,Directed,127943,,1
27,15.16666667,Directed,127947,,2
38,12.16666667,Directed,127959,,2
38,12.08333333,Directed,127960,,1
38,11.83333333,Directed,127964,,1
38,11.91666667,Directed,127966,,1
40,7.083333333,Directed,127972,,1
40,12.08333333,Directed,127978,,9
19,12.08333333,Directed,127990,,3
18,6.416666667,Directed,127996,,3
20,8.166666667,Directed,128001,,2
20,8.083333333,Directed,128002,,2
9,11.08333333,Directed,128008,,6
33,5.916666667,Directed,128020,,1
39,8.916666667,Directed,128032,,1
47,12.16666667,Directed,128055,,4
47,12.08333333,Directed,128056,,5
57,6.416666667,Directed,128061,,1
6,7.916666667,Directed,128068,,1
28,7.083333333,Directed,128092,,4
39,7.833333333,Directed,128108,,4
34,12.08333333,Directed,128122,,3
34,12.91666667,Directed,128127,,1
10,9.083333333,Directed,128152,,2
9,11.58333333,Directed,128158,,2
35,6.416666667,Directed,128164,,2
34,7.083333333,Directed,128170,,6
31,15.08333333,Directed,128176,,1
34,15.16666667,Directed,128181,,5
34,15.08333333,Directed,128182,,6
7,8.416666667,Directed,128194,,1
7,8.083333333,Directed,128200,,3
9,15.08333333,Directed,128236,,3
9,18.33413793,Directed,128237,,1
9,10.96703125,Directed,128243,,1
9,54.83515625,Directed,128249,,1
18,8.083333333,Directed,128254,,2
49,10.16666667,Directed,128265,,1
52,12.08333333,Directed,128272,,2
3,10.08333333,Directed,128278,,1
34,11.91666667,Directed,128284,,1
9,10.08333333,Directed,128344,,5
21,15.08333333,Directed,128350,,1
21,10.16666667,Directed,128355,,1
21,10.08333333,Directed,128356,,1
21,9.083333333,Directed,128392,,1
21,11.58333333,Directed,128398,,2
25,7.083333333,Directed,128402,,5
40,11.16666667,Directed,128415,,1
40,11.08333333,Directed,128416,,1
27,50,Directed,128418,,1
27,5.916666667,Directed,128422,,1
27,7.166666667,Directed,128427,,2
27,8.833333333,Directed,128444,,1
27,8.916666667,Directed,128446,,1
49,8.583333333,Directed,128464,,1
49,9.083333333,Directed,128470,,1
49,8.083333333,Directed,128476,,9
9,3.666666667,Directed,128481,,1
9,3.583333333,Directed,128482,,1
34,27.44166667,Directed,128489,,1
9,8.083333333,Directed,128500,,4
14,11.16666667,Directed,128511,,1
14,11.08333333,Directed,128512,,1
15,9.416666667,Directed,128518,,1
16,9.083333333,Directed,128542,,2
14,6.416666667,Directed,128554,,1
35,11.58333333,Directed,128578,,2
14,12.08333333,Directed,128590,,2
14,137.5060345,Directed,128591,,1
21,13.58333333,Directed,128608,,2
26,15.08333333,Directed,128620,,3
42,5.083333333,Directed,128626,,1
42,15.16666667,Directed,128679,,1
42,15.08333333,Directed,128680,,1
42,12.08333333,Directed,128686,,1
42,8.083333333,Directed,128692,,2
42,9.583333333,Directed,128698,,1
10,8.416666667,Directed,128721,,1
29,12.08333333,Directed,128734,,5
29,7.083333333,Directed,128740,,3
28,12.08333333,Directed,128746,,1
26,10.58333333,Directed,128800,,1
6,8.083333333,Directed,128836,,2
20,7.166666667,Directed,128841,,1
20,7.083333333,Directed,128842,,2
26,41.95191781,Directed,128855,,1
24,8.583333333,Directed,128890,,2
22,8.666666667,Directed,128901,,1
22,8.583333333,Directed,128902,,1
45,11.91666667,Directed,128914,,1
34,9.083333333,Directed,128944,,1
7,11.08333333,Directed,128950,,2
7,8.583333333,Directed,128956,,2
4,13.41666667,Directed,128986,,1
7,9.083333333,Directed,128992,,5
5,12.08333333,Directed,128998,,2
7,15.16666667,Directed,129003,,1
7,15.08333333,Directed,129004,,3
36,12.08333333,Directed,129094,,2
16,13.41666667,Directed,129106,,2
16,6.416666667,Directed,129112,,1
14,5.166666667,Directed,129123,,1
14,5.083333333,Directed,129124,,1
14,7.083333333,Directed,129130,,1
13,12.08333333,Directed,129136,,4
16,43.12555556,Directed,129143,,1
49,11.08333333,Directed,129148,,1
49,12.08333333,Directed,129160,,3
20,13.41666667,Directed,129196,,1
20,67.94010417,Directed,129197,,1
53,7.916666667,Directed,129214,,4
53,12.08333333,Directed,129220,,3
53,11.58333333,Directed,129250,,1
53,10.08333333,Directed,129256,,1
53,8.916666667,Directed,129286,,1
53,15.08333333,Directed,129292,,1
53,9.083333333,Directed,129298,,3
53,8.083333333,Directed,129304,,1
16,8.333333333,Directed,129344,,1
16,8.416666667,Directed,129346,,1
16,10.16666667,Directed,129351,,2
16,10.08333333,Directed,129352,,2
31,12.08333333,Directed,129376,,6
3,9.083333333,Directed,129382,,1
13,12.91666667,Directed,129417,,1
19,8.083333333,Directed,129430,,1
42,5.833333333,Directed,129434,,2
42,5.916666667,Directed,129436,,2
9,9.083333333,Directed,129454,,1
18,9.166666667,Directed,129459,,1
18,9.083333333,Directed,129460,,1
10,11.91666667,Directed,129466,,1
10,16.45054688,Directed,129467,,1
18,5.916666667,Directed,129478,,3
33,9.083333333,Directed,129508,,1
33,8.083333333,Directed,129514,,3
33,15.08333333,Directed,129526,,2
33,10.08333333,Directed,129532,,3
33,11.91666667,Directed,129568,,1
33,12.91666667,Directed,129585,,1
33,12.83333333,Directed,129586,,1
10,15.16666667,Directed,129609,,1
10,15.08333333,Directed,129610,,1
33,8.583333333,Directed,129622,,1
48,15.16666667,Directed,129663,,1
48,15.08333333,Directed,129664,,1
48,6.416666667,Directed,129670,,1
48,10.16666667,Directed,129675,,1
48,10.08333333,Directed,129676,,1
48,8.083333333,Directed,129688,,1
18,65.8021875,Directed,129695,,1
35,12.08333333,Directed,129706,,3
40,7.916666667,Directed,129724,,1
50,11.16666667,Directed,129741,,1
50,11.08333333,Directed,129742,,1
50,12.08333333,Directed,129760,,2
14,15.16666667,Directed,129789,,1
14,15.08333333,Directed,129790,,1
7,8.916666667,Directed,129814,,2
7,14.91666667,Directed,129820,,1
14,8.083333333,Directed,129826,,1
8,11.58333333,Directed,129832,,1
8,11.01838235,Directed,129833,,1
23,10.08333333,Directed,129844,,2
16,12.08333333,Directed,129850,,1
16,13.58333333,Directed,129862,,2
16,15.16666667,Directed,129879,,2
16,15.08333333,Directed,129880,,2
16,8.166666667,Directed,129891,,1
16,8.083333333,Directed,129892,,5
16,42,Directed,129900,,1
4,9.083333333,Directed,129910,,7
5,7.439928058,Directed,129929,,1
16,7.166666667,Directed,129933,,2
16,7.083333333,Directed,129934,,4
4,10.08333333,Directed,129946,,2
44,6.416666667,Directed,130006,,1
4,11.08333333,Directed,130030,,2
4,8.083333333,Directed,130042,,6
2,15.08333333,Directed,130048,,1
3,15.08333333,Directed,130054,,1
3,7.916666667,Directed,130060,,1
35,9.916666667,Directed,130071,,1
35,12.91666667,Directed,130077,,1
35,12.83333333,Directed,130078,,1
21,11.16666667,Directed,130089,,1
21,11.08333333,Directed,130090,,1
12,13.58333333,Directed,130120,,3
12,8.083333333,Directed,130126,,1
2,7.083333333,Directed,130144,,3
2,8.083333333,Directed,130156,,1
3,12.08333333,Directed,130216,,3
3,8.083333333,Directed,130222,,3
9,7.083333333,Directed,130258,,1
24,13.58333333,Directed,130270,,6
21,8.083333333,Directed,130288,,1
25,9.083333333,Directed,130300,,2
12,8.666666667,Directed,130311,,2
12,8.583333333,Directed,130312,,2
12,13.41666667,Directed,130342,,1
12,9.416666667,Directed,130348,,1
19,7.083333333,Directed,130402,,1
19,9.666666667,Directed,130407,,1
19,9.583333333,Directed,130408,,1
24,9.166666667,Directed,130431,,1
24,9.083333333,Directed,130432,,1
24,9.666666667,Directed,130449,,1
56,7.916666667,Directed,130461,,3
56,13.58333333,Directed,130474,,1
56,8.083333333,Directed,130480,,2
56,9.083333333,Directed,130486,,2
45,11.58333333,Directed,130504,,1
44,8.083333333,Directed,130516,,2
32,6.150438596,Directed,130529,,1
2,10.16666667,Directed,130533,,1
2,10.08333333,Directed,130534,,1
13,8.666666667,Directed,130563,,1
13,8.583333333,Directed,130564,,1
44,12.08333333,Directed,130576,,5
44,15.08333333,Directed,130600,,1
45,12.08333333,Directed,130648,,8
35,10.16666667,Directed,130659,,1
35,10.08333333,Directed,130660,,1
35,8.083333333,Directed,130666,,1
35,8.666666667,Directed,130683,,2
35,8.583333333,Directed,130684,,2
43,25,Directed,130692,,5
35,9.083333333,Directed,130702,,2
43,9.083333333,Directed,130708,,1
2,5.833333333,Directed,130712,,2
4,12.08333333,Directed,130774,,6
4,14.83333333,Directed,130778,,1
4,14.91666667,Directed,130780,,1
56,15.16666667,Directed,130863,,1
56,15.08333333,Directed,130864,,1
56,10.08333333,Directed,130870,,2
12,11.66666667,Directed,130899,,1
12,11.58333333,Directed,130900,,1
24,11.58333333,Directed,130924,,1
35,15.08333333,Directed,130930,,1
35,8.833333333,Directed,130946,,3
35,8.916666667,Directed,130948,,3
32,12.08333333,Directed,130972,,2
24,8.083333333,Directed,130984,,7
43,12.08333333,Directed,131026,,5
25,8.083333333,Directed,131032,,4
2,12.08333333,Directed,131050,,3
11,7.916666667,Directed,131055,,1
23,10.58333333,Directed,131098,,1
4,11.41666667,Directed,131230,,2
45,9.583333333,Directed,131242,,1
45,8.916666667,Directed,131272,,1
45,11.15989209,Directed,131273,,1
45,7.083333333,Directed,131278,,7
35,9.583333333,Directed,131290,,2
10,11.08333333,Directed,131326,,1
25,9.416666667,Directed,131349,,1
32,8.083333333,Directed,131356,,4
25,11.91666667,Directed,131362,,1
32,9.083333333,Directed,131374,,3
32,23.62196078,Directed,131405,,2
48,12.08333333,Directed,131440,,5
45,8.583333333,Directed,131446,,2
45,14.91666667,Directed,131458,,1
40,11.83333333,Directed,131462,,1
40,2.636901408,Directed,131465,,1
46,9.583333333,Directed,131476,,1
46,8.083333333,Directed,131482,,1
31,8.166666667,Directed,131487,,4
31,8.083333333,Directed,131488,,4
25,10.83333333,Directed,131504,,2
25,10.91666667,Directed,131506,,2
31,7.916666667,Directed,131518,,2
25,8.833333333,Directed,131558,,1
25,8.916666667,Directed,131560,,1
24,51.25896226,Directed,131585,,2
26,11.08333333,Directed,131590,,2
32,7.916666667,Directed,131596,,1
31,11.16666667,Directed,131613,,1
31,11.08333333,Directed,131614,,1
17,7.916666667,Directed,131620,,1
46,5.916666667,Directed,131650,,1
7,11.91666667,Directed,131722,,1
45,11.33333333,Directed,131732,,1
45,11.41666667,Directed,131734,,1
45,15.08333333,Directed,131740,,1
23,5.905490196,Directed,131789,,1
31,13.58333333,Directed,131800,,1
6,12.41666667,Directed,131806,,4
9,13.08333333,Directed,131842,,5
1,26.015625,Directed,131867,,2
15,13.08333333,Directed,131884,,3
38,12.41666667,Directed,131932,,6
52,12.41666667,Directed,131962,,8
38,13.08333333,Directed,131992,,2
45,13.08333333,Directed,131998,,3
37,13.08333333,Directed,132004,,5
36,13.16666667,Directed,132009,,1
36,13.08333333,Directed,132010,,1
52,13.08333333,Directed,132016,,7
39,12.41666667,Directed,132022,,3
37,12.41666667,Directed,132040,,1
1,13.16666667,Directed,132057,,1
8,13.08333333,Directed,132070,,6
8,18.92471831,Directed,132071,,1
10,13.08333333,Directed,132076,,4
10,6.308239437,Directed,132083,,1
5,13.08333333,Directed,132088,,2
8,12.61647887,Directed,132095,,1
37,18.75,Directed,132100,,1
37,14.66666667,Directed,132105,,1
37,14.58333333,Directed,132106,,1
18,12.41666667,Directed,132118,,4
52,47.14156627,Directed,132125,,1
34,13.08333333,Directed,132178,,2
34,33.10411765,Directed,132179,,1
39,12.83333333,Directed,132189,,2
57,13.08333333,Directed,132214,,3
16,34.95993151,Directed,132233,,1
34,44.13882353,Directed,132239,,1
34,13.21428571,Directed,132263,,1
55,14.58333333,Directed,132266,,1
55,23.85671642,Directed,132269,,1
32,14.58333333,Directed,132304,,2
41,12.41666667,Directed,132316,,1
27,14.66666667,Directed,132321,,1
27,14.58333333,Directed,132322,,1
42,13.83333333,Directed,132344,,1
24,13.08333333,Directed,132358,,5
24,35.06190476,Directed,132359,,2
21,14.66666667,Directed,132369,,5
21,14.58333333,Directed,132370,,5
14,13.08333333,Directed,132388,,1
13,13.08333333,Directed,132394,,6
27,13.16666667,Directed,132405,,1
27,13.08333333,Directed,132406,,1
43,13.91666667,Directed,132424,,8
23,13.91666667,Directed,132441,,2
42,12.41666667,Directed,132448,,2
42,13.08333333,Directed,132472,,3
29,13.08333333,Directed,132508,,2
23,1.9875,Directed,132521,,1
34,12.41666667,Directed,132525,,1
33,13.08333333,Directed,132532,,4
18,41.95191781,Directed,132545,,1
19,13.08333333,Directed,132550,,4
40,13.91666667,Directed,132567,,1
7,14.66666667,Directed,132573,,1
7,14.58333333,Directed,132574,,2
3,13.08333333,Directed,132580,,3
3,24.38402778,Directed,132581,,1
7,13.16666667,Directed,132585,,4
7,61.1137931,Directed,132611,,1
49,13.91666667,Directed,132622,,2
19,12.41666667,Directed,132718,,3
18,27.2296875,Directed,132725,,1
33,13.91666667,Directed,132742,,4
